R,G,B,H,S,L,Brightness,Target
124.0,5.0,177.0,281.51,0.95,0.36,60.19,Medium
200.0,128.0,166.0,328.33,0.4,0.64,153.86,Medium
1.0,64.0,248.0,224.7,0.99,0.49,66.14,Good
107.0,93.0,209.0,247.24,0.56,0.59,110.41,Good
228.0,97.0,,,,,,
255.0,170.0,244.0,307.76,1.0,0.83,203.85,Good
155.0,53.0,49.0,2.26,0.52,0.4,83.04,Bad
243.0,54.0,14.0,10.48,0.91,0.5,105.95,Bad
223.0,143.0,71.0,28.42,0.7,0.58,158.71,Bad
182.0,214.0,,,,,,
155.0,253.0,216.0,157.35,0.96,0.8,219.48,Good
18.0,170.0,245.0,199.82,0.92,0.52,133.1,Good
181.0,35.0,1.0,11.33,0.99,0.36,74.78,Bad
168.0,201.0,101.0,79.8,0.48,0.59,179.73,Medium
81.0,108.0,76.0,110.62,0.17,0.36,96.28,Medium
7.0,128.0,250.0,210.12,0.96,0.5,105.73,Good
160.0,70.0,193.0,283.9,0.5,0.52,110.93,Good
71.0,30.0,124.0,266.17,0.61,0.3,52.98,Medium
215.0,63.0,54.0,3.35,0.67,0.53,107.42,Bad
180.0,126.0,234.0,270.0,0.72,0.71,154.46,Good
13.0,189.0,166.0,172.16,0.87,0.4,133.75,Medium
8.0,202.0,243.0,190.47,0.94,0.49,148.67,Good
119.0,214.0,93.0,107.11,0.6,0.6,171.8,Medium
24.0,190.0,3.0,113.26,0.97,0.38,119.05,Medium
95.0,140.0,227.0,219.55,0.7,0.63,136.46,Good
252.0,145.0,51.0,28.06,0.97,0.59,166.28,Bad
144.0,122.0,56.0,45.0,0.44,0.39,121.05,Medium
112.0,179.0,,,,,,
124.0,249.0,,,,,,
205.0,205.0,46.0,60.0,0.63,0.49,186.87,Medium
71.0,78.0,184.0,236.28,0.44,0.5,87.99,Good
102.0,186.0,206.0,191.54,0.51,0.6,163.16,Good
208.0,216.0,17.0,62.41,0.85,0.46,190.92,Medium
60.0,70.0,88.0,218.57,0.19,0.29,69.06,Medium
42.0,186.0,110.0,148.33,0.63,0.45,134.28,Medium
,123.0,212.0,,,,,
78.0,75.0,88.0,253.85,0.08,0.32,77.38,Medium
215.0,56.0,222.0,297.47,0.72,0.55,122.47,Good
159.0,41.0,170.0,294.88,0.61,0.41,90.99,Good
133.0,192.0,,,,,,
122.0,119.0,175.0,243.21,0.26,0.58,126.28,Good
125.0,105.0,242.0,248.76,0.84,0.68,126.6,Good
22.0,169.0,36.0,125.71,0.77,0.37,109.88,Medium
202.0,192.0,31.0,56.49,0.73,0.46,176.64,Medium
225.0,8.0,252.0,293.36,0.98,0.51,100.7,Good
1.0,189.0,253.0,195.24,0.99,0.5,140.08,Good
50.0,91.0,19.0,94.17,0.65,0.22,70.53,Medium
28.0,191.0,226.0,190.61,0.78,0.5,146.25,Good
32.0,87.0,29.0,116.9,0.5,0.23,63.94,Medium
101.0,66.0,134.0,270.88,0.34,0.39,84.22,Medium
128.0,135.0,,,,,,
195.0,23.0,144.0,317.79,0.79,0.43,88.22,Medium
77.0,32.0,111.0,274.18,0.55,0.28,54.46,Medium
234.0,16.0,85.0,341.01,0.87,0.49,89.05,Bad
137.0,205.0,68.0,89.78,0.58,0.54,169.05,Medium
225.0,57.0,108.0,341.79,0.74,0.55,113.05,Bad
235.0,73.0,219.0,305.93,0.8,0.6,138.08,Medium
158.0,23.0,163.0,297.86,0.75,0.36,79.32,Medium
246.0,,104.0,,,,,
15.0,240.0,27.0,123.2,0.88,0.5,148.44,Medium
214.0,185.0,239.0,272.22,0.63,0.83,199.83,Good
249.0,52.0,84.0,350.25,0.94,0.59,114.55,Bad
13.0,127.0,207.0,204.74,0.88,0.43,102.03,Good
217.0,202.0,76.0,53.62,0.65,0.57,192.12,Medium
194.0,196.0,196.0,180.0,0.02,0.76,195.4,Good
102.0,62.0,48.0,15.56,0.36,0.29,72.36,Bad
28.0,,,,,,,
222.0,66.0,,,,,,
234.0,30.0,91.0,342.06,0.83,0.52,97.95,Bad
,248.0,15.0,,,,,
145.0,230.0,39.0,86.7,0.79,0.53,182.81,Medium
46.0,22.0,210.0,247.66,0.81,0.45,50.61,Good
224.0,,32.0,,,,,
23.0,18.0,169.0,241.99,0.81,0.37,36.71,Medium
71.0,,58.0,,,,,
75.0,189.0,143.0,155.79,0.46,0.52,149.67,Medium
101.0,224.0,206.0,171.22,0.66,0.64,185.17,Medium
59.0,177.0,27.0,107.2,0.74,0.4,124.62,Medium
168.0,113.0,87.0,19.26,0.32,0.5,126.48,Bad
52.0,198.0,43.0,116.52,0.64,0.47,136.68,Medium
176.0,,152.0,,,,,
129.0,21.0,16.0,2.65,0.78,0.28,52.72,Bad
172.0,91.0,80.0,7.17,0.37,0.49,113.97,Bad
204.0,200.0,143.0,56.07,0.37,0.68,194.7,Medium
56.0,227.0,6.0,106.43,0.95,0.46,150.68,Medium
3.0,238.0,159.0,159.83,0.98,0.47,158.73,Medium
107.0,102.0,6.0,57.03,0.89,0.22,92.55,Medium
14.0,173.0,106.0,154.72,0.85,0.37,117.82,Medium
239.0,42.0,223.0,304.87,0.86,0.55,121.54,Medium
235.0,202.0,246.0,285.0,0.71,0.88,216.88,Good
220.0,71.0,186.0,313.69,0.68,0.57,128.66,Medium
166.0,7.0,74.0,334.72,0.92,0.34,62.18,Bad
47.0,,33.0,,,,,
101.0,4.0,23.0,348.25,0.92,0.21,35.17,Bad
98.0,231.0,247.0,186.44,0.9,0.68,193.06,Good
184.0,107.0,68.0,20.17,0.46,0.49,125.58,Bad
179.0,2.0,,,,,,
237.0,23.0,244.0,298.1,0.91,0.52,112.18,Good
75.0,97.0,54.0,90.7,0.28,0.3,85.52,Medium
58.0,190.0,32.0,110.13,0.71,0.44,132.52,Medium
34.0,156.0,185.0,191.52,0.69,0.43,122.83,Good
99.0,182.0,239.0,204.43,0.81,0.66,163.68,Good
201.0,20.0,127.0,324.53,0.82,0.43,86.32,Medium
178.0,131.0,108.0,19.71,0.31,0.56,142.43,Bad
159.0,13.0,128.0,312.74,0.85,0.34,69.76,Medium
83.0,229.0,186.0,162.33,0.74,0.61,180.44,Medium
71.0,60.0,127.0,249.85,0.36,0.37,70.93,Medium
119.0,161.0,165.0,185.22,0.2,0.56,148.9,Good
68.0,73.0,196.0,237.66,0.52,0.52,85.53,Good
158.0,206.0,157.0,118.78,0.33,0.71,186.06,Medium
246.0,40.0,125.0,335.24,0.92,0.56,111.28,Bad
38.0,88.0,23.0,106.15,0.59,0.22,65.64,Medium
76.0,227.0,144.0,147.02,0.73,0.59,172.39,Medium
177.0,134.0,80.0,33.4,0.38,0.5,140.7,Medium
246.0,117.0,5.0,27.88,0.96,0.49,142.8,Bad
121.0,129.0,,,,,,
222.0,134.0,153.0,347.05,0.57,0.7,162.48,Bad
120.0,225.0,138.0,130.29,0.64,0.68,183.69,Medium
243.0,,16.0,,,,,
151.0,157.0,248.0,236.29,0.87,0.78,165.58,Good
82.0,86.0,133.0,235.29,0.24,0.42,90.16,Good
170.0,252.0,128.0,99.68,0.95,0.75,213.35,Medium
206.0,108.0,,,,,,
,53.0,121.0,,,,,
28.0,52.0,174.0,230.14,0.72,0.4,58.73,Medium
201.0,74.0,154.0,322.2,0.54,0.54,121.09,Medium
10.0,56.0,16.0,127.83,0.7,0.13,37.69,Bad
114.0,145.0,2.0,73.01,0.97,0.29,119.43,Medium
240.0,72.0,240.0,300.0,0.85,0.61,141.38,Good
1.0,157.0,99.0,157.69,0.99,0.31,103.74,Medium
179.0,7.0,133.0,316.05,0.92,0.36,72.79,Medium
91.0,57.0,96.0,292.31,0.25,0.3,71.61,Medium
53.0,191.0,148.0,161.3,0.57,0.48,144.84,Medium
251.0,128.0,243.0,303.9,0.94,0.74,177.89,Medium
166.0,161.0,219.0,245.17,0.45,0.75,169.11,Good
118.0,248.0,203.0,159.23,0.9,0.72,204.0,Medium
158.0,231.0,110.0,96.2,0.72,0.67,195.38,Medium
22.0,24.0,32.0,228.0,0.19,0.11,24.31,Bad
51.0,114.0,185.0,211.79,0.57,0.46,103.26,Good
1.0,,,,,,,
178.0,186.0,63.0,63.9,0.49,0.49,169.59,Medium
60.0,164.0,188.0,191.25,0.52,0.49,135.64,Good
132.0,7.0,77.0,326.4,0.9,0.27,52.35,Medium
155.0,115.0,226.0,261.62,0.66,0.67,139.61,Good
105.0,69.0,88.0,328.33,0.21,0.34,81.93,Medium
151.0,221.0,102.0,95.29,0.64,0.63,186.5,Medium
255.0,193.0,234.0,320.32,1.0,0.88,216.21,Good
148.0,16.0,141.0,303.18,0.8,0.32,69.72,Medium
231.0,182.0,189.0,351.43,0.51,0.81,197.45,Good
135.0,65.0,13.0,25.57,0.82,0.29,80.0,Bad
127.0,191.0,155.0,146.25,0.33,0.62,167.76,Medium
66.0,62.0,71.0,266.67,0.07,0.26,64.22,Medium
148.0,188.0,150.0,123.0,0.23,0.66,171.71,Medium
193.0,171.0,47.0,50.96,0.61,0.47,163.44,Medium
,113.0,6.0,,,,,
211.0,133.0,243.0,282.55,0.82,0.74,168.86,Good
247.0,158.0,61.0,31.29,0.92,0.6,173.55,Medium
212.0,103.0,73.0,12.95,0.62,0.56,132.17,Bad
93.0,51.0,169.0,261.36,0.54,0.43,77.01,Good
81.0,36.0,67.0,318.67,0.38,0.23,52.99,Medium
241.0,34.0,,,,,,
,215.0,146.0,,,,,
181.0,203.0,136.0,79.7,0.39,0.66,188.78,Medium
87.0,77.0,186.0,245.5,0.44,0.52,92.42,Good
66.0,181.0,,,,,,
201.0,133.0,5.0,39.18,0.95,0.4,138.74,Medium
69.0,195.0,123.0,145.71,0.51,0.52,149.12,Medium
169.0,28.0,211.0,286.23,0.77,0.47,91.02,Good
72.0,157.0,189.0,196.41,0.47,0.51,135.23,Good
26.0,187.0,35.0,123.35,0.76,0.42,121.53,Medium
148.0,88.0,115.0,333.0,0.25,0.46,109.02,Bad
93.0,124.0,225.0,225.91,0.69,0.62,126.25,Good
117.0,89.0,198.0,255.41,0.49,0.56,109.8,Good
154.0,170.0,120.0,79.2,0.23,0.57,159.52,Medium
187.0,195.0,204.0,211.76,0.14,0.77,193.63,Good
,43.0,185.0,,,,,
166.0,107.0,116.0,350.85,0.25,0.54,125.67,Bad
175.0,144.0,97.0,36.15,0.33,0.53,147.91,Medium
122.0,128.0,189.0,234.63,0.34,0.61,133.16,Good
126.0,8.0,17.0,355.42,0.88,0.26,44.31,Bad
223.0,47.0,169.0,318.41,0.73,0.53,113.53,Medium
181.0,95.0,,,,,,
255.0,167.0,82.0,29.48,1.0,0.66,183.62,Bad
197.0,108.0,150.0,331.69,0.43,0.6,139.4,Bad
143.0,30.0,163.0,290.98,0.69,0.38,78.95,Medium
67.0,92.0,96.0,188.28,0.18,0.32,84.98,Medium
94.0,198.0,14.0,93.91,0.87,0.42,145.93,Medium
98.0,37.0,212.0,260.91,0.7,0.49,75.19,Good
191.0,,,,,,,
116.0,40.0,15.0,14.85,0.77,0.26,59.87,Bad
171.0,221.0,213.0,170.4,0.42,0.77,205.14,Good
250.0,11.0,5.0,1.47,0.96,0.5,81.78,Bad
164.0,153.0,137.0,35.56,0.13,0.59,154.46,Medium
114.0,,29.0,,,,,
112.0,114.0,28.0,61.4,0.61,0.28,103.6,Medium
33.0,215.0,109.0,145.05,0.73,0.49,148.5,Medium
197.0,237.0,112.0,79.2,0.78,0.68,210.79,Medium
155.0,104.0,229.0,264.48,0.71,0.65,133.5,Good
,225.0,24.0,,,,,
227.0,246.0,179.0,77.01,0.79,0.83,232.68,Good
196.0,29.0,160.0,312.93,0.74,0.44,93.87,Medium
167.0,1.0,99.0,324.58,0.99,0.33,61.81,Medium
74.0,19.0,55.0,320.73,0.59,0.18,39.55,Medium
43.0,229.0,37.0,118.12,0.79,0.52,151.5,Medium
73.0,168.0,54.0,110.0,0.51,0.44,126.6,Medium
216.0,,224.0,,,,,
,123.0,210.0,,,,,
192.0,169.0,113.0,42.53,0.39,0.6,169.49,Medium
9.0,36.0,2.0,107.65,0.89,0.07,24.05,Bad
163.0,181.0,8.0,66.24,0.92,0.37,155.9,Medium
223.0,139.0,179.0,331.43,0.57,0.71,168.68,Bad
238.0,118.0,17.0,27.42,0.87,0.5,142.37,Bad
14.0,145.0,94.0,156.64,0.82,0.31,100.02,Medium
251.0,84.0,155.0,334.49,0.95,0.66,142.03,Bad
98.0,235.0,82.0,113.73,0.79,0.62,176.59,Medium
66.0,42.0,57.0,322.5,0.22,0.21,50.89,Medium
46.0,168.0,215.0,196.69,0.68,0.51,136.88,Good
176.0,229.0,64.0,79.27,0.76,0.57,194.34,Medium
208.0,195.0,212.0,285.88,0.17,0.8,200.82,Good
,114.0,169.0,,,,,
243.0,140.0,142.0,358.83,0.81,0.75,171.02,Bad
133.0,203.0,234.0,198.42,0.71,0.72,185.6,Good
237.0,224.0,206.0,34.84,0.46,0.87,225.84,Good
62.0,50.0,214.0,244.39,0.67,0.52,72.28,Good
165.0,222.0,254.0,201.57,0.98,0.82,208.6,Good
210.0,202.0,155.0,51.27,0.38,0.72,199.03,Medium
175.0,149.0,29.0,49.32,0.72,0.4,143.09,Medium
166.0,130.0,39.0,42.99,0.62,0.4,130.39,Medium
66.0,254.0,189.0,159.26,0.99,0.63,190.38,Medium
67.0,115.0,17.0,89.39,0.74,0.26,89.48,Medium
25.0,127.0,250.0,212.8,0.96,0.54,110.52,Good
57.0,159.0,131.0,163.53,0.47,0.42,125.31,Medium
208.0,42.0,169.0,314.1,0.66,0.49,106.11,Medium
112.0,165.0,0.0,79.27,1.0,0.32,130.34,Medium
144.0,4.0,121.0,309.86,0.95,0.29,59.2,Medium
98.0,119.0,67.0,84.23,0.28,0.36,106.79,Medium
94.0,234.0,17.0,98.71,0.86,0.49,167.4,Medium
12.0,234.0,65.0,134.32,0.9,0.48,148.36,Medium
179.0,95.0,13.0,29.64,0.86,0.38,110.77,Bad
194.0,4.0,116.0,324.63,0.96,0.39,73.58,Medium
115.0,247.0,193.0,155.45,0.89,0.71,201.38,Medium
241.0,132.0,113.0,8.91,0.82,0.69,162.43,Bad
148.0,247.0,47.0,89.7,0.93,0.58,194.6,Medium
188.0,69.0,224.0,286.06,0.71,0.57,122.25,Good
16.0,180.0,207.0,188.48,0.86,0.44,134.04,Good
163.0,97.0,247.0,266.4,0.9,0.67,133.83,Good
131.0,75.0,79.0,355.71,0.27,0.4,92.2,Bad
104.0,195.0,34.0,93.91,0.7,0.45,149.44,Medium
6.0,17.0,187.0,236.35,0.94,0.38,33.09,Medium
79.0,169.0,,,,,,
208.0,172.0,168.0,6.0,0.3,0.74,182.31,Bad
224.0,132.0,105.0,13.61,0.66,0.65,156.43,Bad
187.0,244.0,184.0,117.0,0.73,0.84,220.12,Good
119.0,111.0,132.0,262.86,0.09,0.48,115.79,Good
74.0,146.0,116.0,155.0,0.33,0.43,121.05,Medium
241.0,192.0,5.0,47.54,0.96,0.48,185.33,Medium
114.0,43.0,130.0,288.97,0.5,0.34,74.15,Medium
208.0,131.0,203.0,303.9,0.45,0.66,162.23,Medium
10.0,76.0,10.0,120.0,0.77,0.17,48.74,Medium
10.0,255.0,84.0,138.12,1.0,0.52,162.25,Medium
231.0,252.0,85.0,67.54,0.97,0.66,226.68,Medium
209.0,41.0,148.0,321.79,0.67,0.49,103.43,Medium
,55.0,211.0,,,,,
91.0,104.0,193.0,232.35,0.45,0.56,110.26,Good
68.0,18.0,84.0,285.45,0.65,0.2,40.47,Medium
162.0,92.0,196.0,280.38,0.47,0.56,124.79,Good
65.0,29.0,113.0,265.71,0.59,0.28,49.34,Medium
144.0,255.0,82.0,98.5,1.0,0.66,202.09,Medium
92.0,200.0,241.0,196.51,0.84,0.65,172.38,Good
71.0,121.0,195.0,215.81,0.51,0.52,114.49,Good
134.0,124.0,99.0,42.86,0.15,0.46,124.14,Medium
202.0,68.0,0.0,20.2,1.0,0.4,100.31,Bad
184.0,178.0,245.0,245.37,0.77,0.83,187.43,Good
60.0,235.0,36.0,112.76,0.83,0.53,159.99,Medium
83.0,155.0,16.0,91.08,0.81,0.34,117.63,Medium
152.0,205.0,211.0,186.1,0.4,0.71,189.84,Good
226.0,164.0,37.0,40.32,0.77,0.52,168.06,Medium
51.0,141.0,107.0,157.33,0.47,0.38,110.21,Medium
73.0,144.0,167.0,194.68,0.39,0.47,125.39,Good
79.0,125.0,218.0,220.14,0.65,0.58,121.85,Good
105.0,32.0,240.0,261.06,0.87,0.53,77.54,Good
26.0,151.0,31.0,122.4,0.71,0.35,99.95,Medium
241.0,161.0,128.0,17.52,0.8,0.72,181.16,Bad
196.0,26.0,34.0,357.18,0.77,0.44,77.74,Bad
84.0,255.0,202.0,161.4,1.0,0.66,197.83,Medium
43.0,45.0,248.0,239.41,0.94,0.57,67.54,Good
28.0,,157.0,,,,,
249.0,,211.0,,,,,
187.0,,62.0,,,,,
206.0,183.0,240.0,264.21,0.66,0.83,196.38,Good
193.0,83.0,198.0,297.39,0.5,0.55,129.0,Good
156.0,107.0,164.0,291.58,0.24,0.53,128.15,Good
183.0,172.0,241.0,249.57,0.71,0.81,183.15,Good
179.0,47.0,246.0,279.8,0.92,0.57,109.15,Good
166.0,217.0,28.0,76.19,0.77,0.48,180.2,Medium
159.0,54.0,145.0,308.0,0.49,0.42,95.77,Medium
223.0,132.0,60.0,26.5,0.72,0.55,151.0,Bad
247.0,2.0,15.0,356.82,0.98,0.49,76.74,Bad
85.0,4.0,213.0,263.25,0.96,0.43,52.05,Good
51.0,196.0,121.0,148.97,0.59,0.48,144.09,Medium
124.0,133.0,173.0,228.98,0.23,0.58,134.87,Good
202.0,73.0,129.0,333.95,0.55,0.54,117.95,Bad
63.0,,58.0,,,,,
167.0,179.0,242.0,230.4,0.74,0.8,182.59,Good
44.0,,152.0,,,,,
87.0,83.0,240.0,241.53,0.84,0.63,102.09,Good
138.0,38.0,50.0,352.8,0.57,0.35,69.27,Bad
68.0,212.0,108.0,136.67,0.63,0.55,157.09,Medium
39.0,187.0,141.0,161.35,0.65,0.44,137.5,Medium
90.0,163.0,102.0,129.86,0.29,0.5,134.22,Medium
215.0,230.0,243.0,207.86,0.54,0.9,227.0,Good
228.0,110.0,155.0,337.12,0.69,0.66,150.41,Bad
180.0,69.0,13.0,20.12,0.87,0.38,95.81,Bad
148.0,233.0,93.0,96.43,0.76,0.64,191.62,Medium
192.0,131.0,141.0,350.16,0.33,0.63,150.38,Bad
106.0,70.0,168.0,262.04,0.41,0.47,91.94,Good
,153.0,237.0,,,,,
211.0,43.0,93.0,342.14,0.66,0.5,98.93,Bad
101.0,14.0,186.0,270.35,0.86,0.39,59.62,Medium
175.0,146.0,49.0,46.19,0.56,0.44,143.61,Medium
11.0,145.0,119.0,168.36,0.86,0.31,101.97,Medium
103.0,47.0,250.0,256.55,0.95,0.58,86.89,Good
126.0,155.0,218.0,221.09,0.55,0.67,153.51,Good
128.0,134.0,4.0,62.77,0.94,0.27,117.39,Medium
63.0,137.0,105.0,154.05,0.37,0.39,111.23,Medium
44.0,115.0,192.0,211.22,0.63,0.46,102.55,Good
162.0,254.0,198.0,143.48,0.98,0.82,220.11,Good
94.0,60.0,106.0,284.35,0.28,0.33,75.41,Medium
153.0,16.0,238.0,277.03,0.87,0.5,82.27,Good
48.0,64.0,89.0,216.59,0.3,0.27,62.07,Medium
18.0,171.0,156.0,174.12,0.81,0.37,123.54,Medium
,166.0,253.0,,,,,
47.0,107.0,106.0,179.0,0.39,0.3,88.95,Medium
97.0,106.0,190.0,234.19,0.42,0.56,112.88,Good
89.0,214.0,147.0,147.84,0.6,0.59,168.99,Medium
207.0,200.0,33.0,57.59,0.72,0.47,183.06,Medium
225.0,141.0,150.0,353.57,0.58,0.72,167.14,Bad
241.0,50.0,173.0,321.36,0.87,0.57,121.13,Medium
237.0,11.0,211.0,306.9,0.91,0.49,101.37,Medium
,220.0,200.0,,,,,
25.0,12.0,245.0,243.35,0.92,0.5,42.45,Good
176.0,100.0,251.0,270.2,0.95,0.69,139.94,Good
31.0,78.0,39.0,130.21,0.43,0.21,59.5,Medium
60.0,118.0,93.0,154.14,0.33,0.35,97.81,Medium
208.0,158.0,174.0,340.8,0.35,0.72,174.77,Bad
111.0,101.0,29.0,52.68,0.59,0.27,95.78,Medium
91.0,161.0,156.0,175.71,0.28,0.49,139.5,Medium
72.0,247.0,97.0,128.57,0.92,0.63,177.57,Medium
170.0,,189.0,,,,,
70.0,165.0,69.0,119.37,0.41,0.46,125.65,Medium
156.0,10.0,,,,,,
145.0,120.0,190.0,261.43,0.35,0.61,135.45,Good
108.0,113.0,121.0,216.92,0.06,0.45,112.42,Good
116.0,108.0,115.0,307.5,0.04,0.44,111.19,Medium
111.0,146.0,145.0,178.29,0.14,0.5,135.42,Medium
98.0,194.0,201.0,184.08,0.49,0.59,166.09,Good
234.0,232.0,161.0,58.36,0.63,0.77,224.5,Good
229.0,206.0,126.0,46.6,0.66,0.7,203.76,Medium
139.0,39.0,153.0,292.63,0.59,0.38,81.9,Medium
99.0,115.0,242.0,233.29,0.85,0.67,124.69,Good
170.0,103.0,54.0,25.34,0.52,0.44,117.45,Bad
81.0,143.0,159.0,192.31,0.33,0.47,126.29,Good
12.0,32.0,128.0,229.66,0.83,0.27,36.96,Medium
,49.0,113.0,,,,,
,140.0,,,,,,
150.0,69.0,190.0,280.17,0.48,0.51,107.01,Good
58.0,70.0,233.0,235.89,0.8,0.57,84.99,Good
113.0,5.0,166.0,280.25,0.94,0.34,55.65,Medium
134.0,233.0,152.0,130.91,0.69,0.72,194.16,Medium
49.0,82.0,104.0,204.0,0.36,0.3,74.64,Medium
243.0,229.0,192.0,43.53,0.68,0.85,228.97,Good
42.0,154.0,149.0,177.32,0.57,0.38,119.94,Medium
,125.0,188.0,,,,,
206.0,30.0,,,,,,
199.0,158.0,138.0,19.67,0.35,0.66,167.98,Bad
223.0,146.0,59.0,31.83,0.72,0.55,159.1,Medium
145.0,175.0,196.0,204.71,0.3,0.67,168.42,Good
251.0,34.0,158.0,325.71,0.96,0.56,113.02,Medium
80.0,35.0,,,,,,
176.0,60.0,183.0,296.59,0.51,0.48,108.71,Good
4.0,132.0,199.0,200.62,0.96,0.4,101.37,Medium
83.0,,25.0,,,,,
43.0,143.0,42.0,119.41,0.55,0.36,101.59,Medium
20.0,122.0,68.0,148.24,0.72,0.28,85.35,Medium
255.0,252.0,248.0,34.29,1.0,0.99,252.44,Good
141.0,114.0,74.0,35.82,0.31,0.42,117.51,Medium
159.0,211.0,139.0,103.33,0.45,0.69,187.24,Medium
70.0,162.0,234.0,206.34,0.8,0.6,142.7,Good
122.0,145.0,58.0,75.86,0.43,0.4,128.2,Medium
80.0,49.0,34.0,19.57,0.4,0.22,56.56,Bad
,137.0,88.0,,,,,
150.0,140.0,98.0,48.46,0.21,0.49,138.2,Medium
75.0,181.0,90.0,128.49,0.42,0.5,138.93,Medium
104.0,175.0,61.0,97.37,0.48,0.46,140.78,Medium
63.0,39.0,210.0,248.42,0.69,0.49,65.67,Good
59.0,56.0,249.0,240.93,0.94,0.6,78.9,Good
246.0,166.0,231.0,311.25,0.82,0.81,197.33,Good
45.0,58.0,165.0,233.5,0.57,0.41,66.31,Good
40.0,75.0,144.0,219.81,0.57,0.36,72.4,Medium
59.0,44.0,82.0,263.68,0.3,0.25,52.82,Medium
46.0,,155.0,,,,,
26.0,169.0,231.0,198.15,0.81,0.5,133.31,Good
61.0,25.0,173.0,254.59,0.75,0.39,52.64,Medium
237.0,,91.0,,,,,
48.0,150.0,181.0,193.98,0.58,0.45,123.04,Good
74.0,227.0,157.0,152.55,0.73,0.59,173.27,Medium
110.0,17.0,202.0,270.16,0.84,0.43,65.9,Good
242.0,251.0,179.0,67.5,0.9,0.84,240.1,Good
234.0,104.0,47.0,18.29,0.82,0.55,136.37,Bad
,181.0,196.0,,,,,
155.0,85.0,194.0,278.53,0.47,0.55,118.36,Good
186.0,116.0,84.0,18.82,0.42,0.53,133.28,Bad
54.0,144.0,90.0,144.0,0.45,0.39,110.93,Medium
230.0,190.0,31.0,47.94,0.8,0.51,183.83,Medium
21.0,91.0,84.0,174.0,0.63,0.22,69.27,Medium
216.0,79.0,249.0,288.35,0.93,0.64,139.34,Good
221.0,24.0,94.0,338.68,0.8,0.48,90.88,Bad
82.0,139.0,226.0,216.25,0.71,0.6,131.88,Good
,57.0,1.0,,,,,
166.0,228.0,58.0,81.88,0.76,0.56,190.08,Medium
85.0,35.0,31.0,4.44,0.47,0.23,49.49,Bad
253.0,116.0,191.0,327.15,0.97,0.72,165.51,Medium
183.0,1.0,196.0,296.0,0.99,0.39,77.65,Medium
8.0,48.0,199.0,227.43,0.92,0.41,53.25,Good
143.0,75.0,116.0,323.82,0.31,0.43,100.01,Medium
58.0,35.0,185.0,249.2,0.68,0.43,58.98,Good
28.0,50.0,122.0,225.96,0.63,0.29,51.63,Medium
47.0,143.0,162.0,189.91,0.55,0.41,116.46,Good
249.0,239.0,174.0,52.0,0.86,0.83,234.58,Good
178.0,74.0,239.0,277.82,0.84,0.61,123.91,Good
48.0,18.0,157.0,252.95,0.79,0.34,42.82,Medium
118.0,101.0,252.0,246.75,0.96,0.69,123.3,Good
138.0,205.0,221.0,191.57,0.55,0.7,186.79,Good
168.0,132.0,158.0,316.67,0.17,0.59,145.73,Medium
123.0,24.0,77.0,327.88,0.67,0.29,59.64,Medium
107.0,212.0,165.0,153.14,0.55,0.63,175.25,Medium
28.0,218.0,254.0,189.56,0.99,0.55,165.29,Good
24.0,174.0,240.0,198.33,0.88,0.52,136.67,Good
,45.0,37.0,,,,,
45.0,78.0,,,,,,
110.0,229.0,236.0,183.33,0.77,0.68,194.22,Good
204.0,255.0,194.0,110.16,1.0,0.88,232.8,Good
236.0,37.0,48.0,356.68,0.84,0.54,97.75,Bad
151.0,54.0,153.0,298.79,0.48,0.41,94.29,Good
202.0,9.0,25.0,355.03,0.91,0.41,68.53,Bad
217.0,203.0,71.0,54.25,0.66,0.56,192.14,Medium
191.0,86.0,,,,,,
233.0,253.0,79.0,66.9,0.98,0.65,227.18,Medium
221.0,111.0,239.0,291.56,0.8,0.69,158.48,Good
196.0,95.0,96.0,359.41,0.46,0.57,125.31,Bad
165.0,155.0,160.0,330.0,0.05,0.63,158.56,Medium
94.0,247.0,131.0,134.51,0.91,0.67,188.03,Medium
33.0,64.0,108.0,215.2,0.53,0.28,59.75,Medium
23.0,83.0,138.0,208.7,0.71,0.32,71.33,Medium
167.0,86.0,122.0,333.33,0.32,0.5,114.32,Bad
118.0,175.0,,,,,,
116.0,242.0,134.0,128.57,0.83,0.7,192.01,Medium
176.0,100.0,209.0,281.83,0.54,0.61,135.15,Good
234.0,161.0,9.0,40.53,0.93,0.48,165.5,Medium
14.0,42.0,16.0,124.29,0.5,0.11,30.66,Bad
175.0,82.0,93.0,352.9,0.37,0.5,111.06,Bad
210.0,34.0,27.0,2.3,0.77,0.46,85.83,Bad
216.0,236.0,70.0,67.23,0.81,0.6,211.1,Medium
153.0,93.0,206.0,271.86,0.54,0.59,123.82,Good
,232.0,,,,,,
122.0,0.0,172.0,282.56,1.0,0.34,56.09,Medium
26.0,50.0,,,,,,
127.0,191.0,173.0,163.12,0.33,0.62,169.81,Medium
87.0,63.0,243.0,248.0,0.88,0.6,90.7,Good
153.0,240.0,209.0,158.62,0.74,0.77,210.45,Good
169.0,203.0,27.0,71.59,0.77,0.45,172.77,Medium
142.0,142.0,45.0,60.0,0.52,0.37,130.94,Medium
80.0,66.0,185.0,247.06,0.47,0.49,83.75,Good
245.0,54.0,199.0,314.45,0.91,0.59,127.64,Medium
19.0,156.0,179.0,188.62,0.81,0.39,117.66,Medium
26.0,138.0,67.0,141.96,0.68,0.32,96.42,Medium
