R,G,B,H,S,L,Brightness,Target
113.0,241.0,127.0,126.56,0.82,0.69,189.73,Medium
106.0,69.0,199.0,257.08,0.54,0.53,94.88,Good
207.0,185.0,246.0,261.64,0.77,0.85,198.53,Good
113.0,194.0,68.0,98.57,0.51,0.51,155.42,Medium
28.0,132.0,,,,,,
11.0,54.0,255.0,229.43,1.0,0.52,64.06,Good
101.0,105.0,79.0,69.23,0.14,0.36,100.84,Medium
120.0,162.0,81.0,91.11,0.33,0.48,140.21,Medium
50.0,172.0,180.0,183.69,0.57,0.45,136.43,Good
213.0,171.0,197.0,322.86,0.33,0.75,186.52,Medium
3.0,17.0,60.0,225.26,0.9,0.12,17.72,Bad
74.0,148.0,175.0,196.04,0.41,0.49,128.95,Good
155.0,176.0,,,,,,
0.0,34.0,213.0,230.42,1.0,0.42,44.24,Good
175.0,19.0,248.0,280.87,0.94,0.52,91.75,Good
,80.0,169.0,,,,,
34.0,219.0,121.0,148.22,0.73,0.5,152.51,Medium
51.0,130.0,153.0,193.53,0.5,0.4,109.0,Medium
222.0,191.0,58.0,48.66,0.71,0.55,185.11,Medium
190.0,36.0,154.0,314.03,0.68,0.44,95.5,Medium
125.0,215.0,,,,,,
44.0,210.0,74.0,130.84,0.65,0.5,144.86,Medium
202.0,239.0,71.0,73.21,0.84,0.61,208.78,Medium
187.0,72.0,63.0,4.35,0.5,0.49,105.36,Bad
88.0,109.0,10.0,72.73,0.83,0.23,91.43,Medium
99.0,112.0,63.0,75.92,0.28,0.34,102.53,Medium
88.0,38.0,172.0,262.39,0.64,0.41,68.23,Good
,140.0,143.0,,,,,
161.0,60.0,83.0,346.34,0.46,0.43,92.82,Bad
142.0,247.0,,,,,,
73.0,19.0,219.0,256.2,0.84,0.47,57.95,Good
137.0,157.0,248.0,229.19,0.89,0.75,161.39,Good
92.0,30.0,28.0,1.88,0.53,0.24,48.31,Bad
245.0,76.0,25.0,13.91,0.92,0.53,120.72,Bad
158.0,147.0,,,,,,
97.0,64.0,10.0,37.24,0.81,0.21,67.71,Medium
14.0,161.0,12.0,119.19,0.86,0.34,100.06,Medium
154.0,117.0,198.0,267.41,0.42,0.62,137.3,Good
43.0,113.0,133.0,193.33,0.51,0.35,94.35,Medium
210.0,70.0,155.0,323.57,0.61,0.55,121.55,Medium
90.0,106.0,65.0,83.41,0.24,0.34,96.54,Medium
56.0,166.0,129.0,159.82,0.5,0.44,128.89,Medium
204.0,188.0,248.0,256.0,0.81,0.85,199.62,Good
,23.0,26.0,,,,,
191.0,34.0,,,,,,
4.0,246.0,147.0,155.45,0.97,0.49,162.36,Medium
132.0,85.0,127.0,306.38,0.22,0.43,103.84,Medium
106.0,185.0,197.0,187.91,0.44,0.59,162.75,Good
118.0,15.0,34.0,348.93,0.77,0.26,47.96,Bad
110.0,103.0,142.0,250.77,0.16,0.48,109.54,Good
235.0,148.0,17.0,36.06,0.87,0.49,159.08,Medium
139.0,207.0,239.0,199.2,0.76,0.74,190.32,Good
193.0,35.0,28.0,2.55,0.75,0.43,81.44,Bad
124.0,7.0,234.0,270.93,0.94,0.47,67.86,Good
81.0,252.0,122.0,134.39,0.97,0.65,186.05,Medium
134.0,66.0,,,,,,
163.0,108.0,23.0,36.43,0.75,0.36,114.75,Medium
104.0,76.0,227.0,251.13,0.73,0.59,101.59,Good
21.0,33.0,16.0,102.35,0.35,0.1,27.47,Bad
190.0,224.0,,,,,,
47.0,226.0,190.0,167.93,0.76,0.54,168.38,Medium
120.0,217.0,234.0,188.95,0.73,0.69,189.94,Good
104.0,116.0,221.0,233.85,0.63,0.64,124.38,Good
68.0,84.0,247.0,234.64,0.92,0.62,97.8,Good
220.0,197.0,112.0,47.22,0.61,0.65,194.19,Medium
210.0,220.0,227.0,204.71,0.23,0.86,217.81,Good
93.0,135.0,73.0,100.65,0.3,0.41,115.37,Medium
80.0,,156.0,,,,,
83.0,135.0,250.0,221.32,0.94,0.65,132.56,Good
232.0,166.0,165.0,0.9,0.59,0.78,185.62,Good
88.0,242.0,227.0,174.16,0.86,0.65,194.24,Medium
160.0,192.0,114.0,84.62,0.38,0.6,173.54,Medium
8.0,82.0,212.0,218.24,0.93,0.43,74.69,Good
162.0,,233.0,,,,,
168.0,210.0,242.0,205.95,0.74,0.8,201.09,Good
62.0,30.0,222.0,250.0,0.76,0.49,61.46,Good
116.0,64.0,36.0,21.0,0.53,0.3,76.36,Bad
136.0,26.0,41.0,351.82,0.68,0.32,60.6,Bad
160.0,51.0,58.0,356.15,0.52,0.41,84.39,Bad
224.0,1.0,89.0,336.32,0.99,0.44,77.71,Bad
64.0,195.0,173.0,169.92,0.52,0.51,153.32,Medium
,19.0,251.0,,,,,
86.0,16.0,129.0,277.17,0.78,0.28,49.81,Medium
192.0,12.0,176.0,305.33,0.88,0.4,84.52,Medium
156.0,59.0,32.0,13.06,0.66,0.37,84.92,Bad
206.0,28.0,,,,,,
33.0,,234.0,,,,,
106.0,245.0,147.0,137.7,0.87,0.69,192.27,Medium
225.0,59.0,180.0,316.27,0.73,0.56,122.43,Medium
202.0,193.0,124.0,53.08,0.42,0.64,187.82,Medium
151.0,147.0,66.0,57.18,0.39,0.43,138.96,Medium
130.0,8.0,209.0,276.42,0.93,0.43,67.39,Good
211.0,76.0,,,,,,
160.0,3.0,238.0,280.09,0.98,0.47,76.73,Good
46.0,248.0,53.0,122.08,0.94,0.58,165.37,Medium
182.0,115.0,69.0,24.42,0.45,0.49,129.79,Bad
161.0,241.0,34.0,83.19,0.88,0.54,193.48,Medium
144.0,17.0,231.0,275.61,0.86,0.49,79.37,Good
21.0,112.0,232.0,214.12,0.83,0.5,98.47,Good
12.0,26.0,230.0,236.15,0.9,0.47,45.07,Good
31.0,216.0,97.0,141.41,0.75,0.48,147.12,Medium
45.0,88.0,117.0,204.17,0.44,0.32,78.45,Medium
187.0,46.0,237.0,284.29,0.84,0.55,109.93,Good
149.0,141.0,53.0,55.0,0.48,0.4,133.36,Medium
3.0,51.0,96.0,209.03,0.94,0.19,41.78,Medium
168.0,95.0,79.0,10.79,0.36,0.48,115.0,Bad
102.0,,209.0,,,,,
43.0,122.0,85.0,151.9,0.48,0.32,94.16,Medium
234.0,22.0,214.0,305.66,0.83,0.5,107.28,Medium
57.0,201.0,19.0,107.47,0.83,0.43,137.2,Medium
163.0,15.0,104.0,323.92,0.83,0.35,69.4,Medium
158.0,2.0,75.0,331.92,0.98,0.31,56.97,Bad
67.0,87.0,34.0,82.64,0.44,0.24,74.98,Medium
78.0,165.0,202.0,197.9,0.54,0.55,143.2,Good
129.0,17.0,46.0,344.46,0.77,0.29,53.79,Bad
136.0,,69.0,,,,,
140.0,214.0,199.0,167.84,0.47,0.69,190.16,Medium
222.0,22.0,219.0,300.9,0.82,0.48,104.26,Medium
239.0,188.0,86.0,40.0,0.83,0.64,191.62,Medium
242.0,178.0,38.0,41.18,0.89,0.55,181.18,Medium
160.0,102.0,,,,,,
130.0,25.0,43.0,349.71,0.68,0.3,58.45,Bad
63.0,220.0,166.0,159.36,0.69,0.55,166.9,Medium
40.0,78.0,217.0,227.12,0.7,0.5,82.48,Good
107.0,198.0,74.0,104.03,0.52,0.53,156.66,Medium
208.0,210.0,146.0,61.88,0.42,0.7,202.11,Medium
88.0,194.0,25.0,97.63,0.77,0.43,143.04,Medium
246.0,86.0,32.0,15.14,0.92,0.55,127.68,Bad
125.0,13.0,207.0,274.64,0.88,0.43,68.6,Good
160.0,198.0,255.0,216.0,1.0,0.81,193.14,Good
80.0,208.0,227.0,187.76,0.72,0.6,171.89,Good
46.0,,204.0,,,,,
231.0,1.0,154.0,320.09,0.99,0.45,87.21,Medium
231.0,97.0,113.0,352.84,0.74,0.64,138.89,Bad
172.0,248.0,106.0,92.11,0.91,0.69,209.09,Medium
86.0,64.0,158.0,254.04,0.42,0.44,81.29,Good
34.0,213.0,237.0,187.09,0.85,0.53,162.22,Good
123.0,97.0,,,,,,
217.0,65.0,,,,,,
192.0,55.0,,,,,,
53.0,77.0,76.0,177.5,0.18,0.25,69.71,Medium
220.0,202.0,209.0,336.67,0.2,0.83,208.18,Good
25.0,100.0,151.0,204.29,0.72,0.35,83.39,Medium
253.0,62.0,181.0,322.62,0.98,0.62,132.68,Medium
,,121.0,,,,,
198.0,147.0,44.0,40.13,0.64,0.47,150.51,Medium
124.0,114.0,35.0,53.26,0.56,0.31,107.98,Medium
244.0,196.0,21.0,47.09,0.91,0.52,190.4,Medium
224.0,216.0,203.0,37.14,0.25,0.84,216.91,Good
63.0,177.0,72.0,124.74,0.47,0.47,130.94,Medium
55.0,122.0,101.0,161.19,0.38,0.35,99.57,Medium
154.0,136.0,176.0,267.0,0.2,0.61,145.94,Good
176.0,98.0,241.0,272.73,0.84,0.66,137.62,Good
7.0,141.0,102.0,162.54,0.91,0.29,96.49,Medium
,48.0,,,,,,
233.0,111.0,177.0,327.54,0.73,0.67,155.0,Medium
121.0,191.0,212.0,193.85,0.51,0.65,172.46,Good
96.0,13.0,177.0,270.37,0.86,0.37,56.51,Medium
56.0,195.0,205.0,184.03,0.6,0.51,154.58,Good
126.0,42.0,242.0,265.2,0.88,0.56,89.92,Good
20.0,233.0,177.0,164.23,0.84,0.5,162.93,Medium
132.0,182.0,22.0,78.75,0.78,0.4,148.81,Medium
140.0,48.0,162.0,288.42,0.54,0.41,88.5,Good
91.0,34.0,55.0,337.89,0.46,0.25,53.44,Bad
238.0,101.0,97.0,1.7,0.81,0.66,141.51,Bad
90.0,178.0,13.0,92.0,0.86,0.37,132.88,Medium
192.0,10.0,147.0,314.84,0.9,0.4,80.04,Medium
6.0,12.0,4.0,105.0,0.5,0.03,9.29,Bad
102.0,106.0,133.0,232.26,0.13,0.46,107.88,Good
161.0,30.0,193.0,288.22,0.73,0.44,87.75,Good
,34.0,140.0,,,,,
212.0,190.0,149.0,39.05,0.42,0.71,191.9,Medium
96.0,206.0,42.0,100.24,0.66,0.49,154.41,Medium
122.0,,173.0,,,,,
70.0,93.0,10.0,76.63,0.81,0.2,76.66,Medium
41.0,181.0,226.0,194.59,0.76,0.52,144.27,Good
105.0,242.0,93.0,115.17,0.85,0.66,184.05,Medium
212.0,133.0,14.0,36.06,0.88,0.44,143.06,Medium
68.0,12.0,106.0,275.74,0.8,0.23,39.46,Medium
163.0,65.0,251.0,271.61,0.96,0.62,115.51,Good
,103.0,205.0,,,,,
106.0,27.0,,,,,,
68.0,183.0,144.0,159.65,0.46,0.49,144.17,Medium
66.0,186.0,102.0,138.0,0.48,0.49,140.54,Medium
34.0,240.0,64.0,128.74,0.87,0.54,158.34,Medium
43.0,158.0,149.0,175.3,0.57,0.39,122.59,Medium
246.0,16.0,36.0,354.78,0.93,0.51,87.05,Bad
46.0,102.0,204.0,218.73,0.63,0.49,96.88,Good
,147.0,38.0,,,,,
182.0,,124.0,,,,,
11.0,28.0,161.0,233.2,0.87,0.34,38.08,Medium
232.0,35.0,59.0,352.69,0.81,0.52,96.64,Bad
236.0,48.0,28.0,5.77,0.85,0.52,101.93,Bad
171.0,84.0,238.0,273.9,0.82,0.63,127.57,Good
201.0,148.0,225.0,281.3,0.56,0.73,172.62,Good
,104.0,206.0,,,,,
,123.0,190.0,,,,,
219.0,150.0,158.0,353.04,0.49,0.72,171.54,Bad
142.0,6.0,161.0,292.65,0.93,0.33,64.33,Medium
213.0,,175.0,,,,,
153.0,177.0,223.0,219.43,0.52,0.74,175.07,Good
183.0,50.0,252.0,279.5,0.97,0.59,112.79,Good
215.0,239.0,251.0,200.0,0.82,0.91,233.19,Good
188.0,242.0,179.0,111.43,0.71,0.83,218.67,Good
220.0,,9.0,,,,,
204.0,116.0,53.0,25.03,0.6,0.5,135.13,Bad
8.0,28.0,22.0,162.0,0.56,0.07,21.34,Bad
85.0,240.0,252.0,184.31,0.97,0.66,195.02,Good
2.0,204.0,110.0,152.08,0.98,0.4,132.89,Medium
109.0,69.0,149.0,270.0,0.37,0.43,90.08,Good
113.0,189.0,,,,,,
2.0,94.0,185.0,209.84,0.98,0.37,76.87,Medium
86.0,60.0,77.0,320.77,0.18,0.29,69.71,Medium
20.0,234.0,210.0,173.27,0.84,0.5,167.28,Medium
116.0,143.0,23.0,73.5,0.72,0.33,121.25,Medium
,78.0,78.0,,,,,
240.0,165.0,232.0,306.4,0.71,0.79,195.06,Good
96.0,246.0,67.0,110.28,0.91,0.61,180.74,Medium
236.0,146.0,18.0,35.23,0.86,0.5,158.32,Medium
127.0,80.0,30.0,30.93,0.62,0.31,88.35,Medium
28.0,181.0,121.0,156.47,0.73,0.41,128.41,Medium
,68.0,205.0,,,,,
62.0,,73.0,,,,,
110.0,,47.0,,,,,
86.0,119.0,91.0,129.09,0.16,0.4,105.94,Medium
113.0,82.0,104.0,317.42,0.16,0.38,93.78,Medium
100.0,95.0,15.0,56.47,0.74,0.23,87.37,Medium
219.0,127.0,128.0,359.35,0.56,0.68,154.62,Bad
239.0,1.0,18.0,355.71,0.99,0.47,74.1,Bad
106.0,193.0,202.0,185.62,0.48,0.6,168.01,Good
154.0,,58.0,,,,,
195.0,69.0,,,,,,
144.0,124.0,223.0,252.12,0.61,0.68,141.27,Good
197.0,251.0,74.0,78.31,0.96,0.64,214.68,Medium
128.0,73.0,114.0,315.27,0.27,0.39,94.12,Medium
57.0,124.0,88.0,147.76,0.37,0.35,99.86,Medium
126.0,131.0,,,,,,
82.0,246.0,53.0,110.98,0.91,0.59,174.96,Medium
107.0,15.0,134.0,286.39,0.8,0.29,56.07,Medium
128.0,154.0,164.0,196.67,0.17,0.57,147.37,Good
96.0,27.0,81.0,313.04,0.56,0.24,53.79,Medium
193.0,191.0,76.0,58.97,0.49,0.53,178.49,Medium
201.0,132.0,26.0,36.34,0.77,0.45,140.55,Medium
64.0,231.0,18.0,107.04,0.86,0.49,156.78,Medium
109.0,52.0,136.0,280.71,0.45,0.37,78.62,Medium
,63.0,233.0,,,,,
159.0,201.0,33.0,75.0,0.72,0.46,169.29,Medium
224.0,67.0,61.0,2.21,0.72,0.56,113.26,Bad
90.0,3.0,36.0,337.24,0.94,0.18,32.77,Medium
45.0,76.0,146.0,221.58,0.53,0.37,74.71,Medium
178.0,130.0,214.0,274.29,0.51,0.67,153.93,Good
164.0,208.0,207.0,178.64,0.32,0.73,194.73,Medium
82.0,85.0,135.0,236.6,0.24,0.43,89.8,Good
65.0,85.0,82.0,171.0,0.13,0.29,78.68,Medium
132.0,88.0,58.0,24.32,0.39,0.37,97.74,Bad
130.0,155.0,139.0,141.6,0.11,0.56,145.7,Medium
202.0,230.0,237.0,192.0,0.49,0.86,222.43,Good
190.0,215.0,77.0,70.87,0.63,0.57,191.79,Medium
131.0,106.0,60.0,38.87,0.37,0.37,108.23,Medium
230.0,194.0,115.0,41.22,0.7,0.68,195.76,Medium
152.0,46.0,142.0,305.66,0.54,0.39,88.64,Medium
82.0,178.0,195.0,189.03,0.48,0.54,151.23,Good
52.0,21.0,218.0,249.44,0.82,0.47,52.73,Good
151.0,5.0,149.0,300.82,0.94,0.31,65.07,Medium
46.0,,94.0,,,,,
218.0,44.0,92.0,343.45,0.7,0.51,101.5,Bad
155.0,185.0,70.0,75.65,0.45,0.5,162.92,Medium
118.0,220.0,,,,,,
190.0,202.0,243.0,226.42,0.69,0.85,203.09,Good
195.0,36.0,241.0,286.54,0.88,0.54,106.91,Good
47.0,108.0,24.0,103.57,0.64,0.26,80.19,Medium
,157.0,78.0,,,,,
6.0,216.0,25.0,125.43,0.95,0.44,131.44,Medium
40.0,10.0,32.0,316.0,0.6,0.1,21.48,Bad
242.0,229.0,137.0,52.57,0.8,0.74,222.4,Medium
168.0,172.0,116.0,64.29,0.25,0.56,164.42,Medium
80.0,143.0,182.0,202.94,0.41,0.51,128.61,Good
16.0,40.0,121.0,226.29,0.77,0.27,42.06,Medium
184.0,25.0,227.0,287.23,0.8,0.49,95.57,Good
198.0,183.0,45.0,54.12,0.63,0.48,171.75,Medium
116.0,233.0,121.0,122.56,0.73,0.68,185.25,Medium
27.0,23.0,188.0,241.45,0.78,0.41,43.01,Good
194.0,188.0,119.0,55.2,0.38,0.61,181.93,Medium
104.0,103.0,249.0,240.41,0.92,0.69,119.94,Good
11.0,247.0,146.0,154.32,0.94,0.51,164.92,Medium
80.0,1.0,60.0,315.19,0.98,0.16,31.35,Medium
158.0,195.0,218.0,203.0,0.45,0.74,186.56,Good
52.0,185.0,42.0,115.8,0.63,0.45,128.93,Medium
119.0,197.0,166.0,156.15,0.4,0.62,170.14,Medium
153.0,,226.0,,,,,
162.0,18.0,108.0,322.5,0.8,0.35,71.32,Medium
115.0,235.0,171.0,148.0,0.75,0.69,191.82,Medium
163.0,132.0,214.0,262.68,0.5,0.68,150.62,Good
175.0,70.0,98.0,344.0,0.43,0.48,104.59,Bad
66.0,213.0,21.0,105.94,0.82,0.46,147.16,Medium
73.0,,249.0,,,,,
126.0,160.0,193.0,209.55,0.35,0.63,153.6,Good
107.0,71.0,230.0,253.58,0.76,0.59,99.89,Good
180.0,41.0,29.0,4.77,0.72,0.41,81.19,Bad
97.0,54.0,186.0,259.55,0.55,0.47,81.91,Good
250.0,,82.0,,,,,
88.0,90.0,71.0,66.32,0.12,0.32,87.24,Medium
224.0,,94.0,,,,,
26.0,96.0,202.0,216.14,0.77,0.45,87.15,Good
134.0,,28.0,,,,,
32.0,192.0,193.0,180.37,0.72,0.44,144.27,Good
109.0,227.0,174.0,153.05,0.68,0.66,185.68,Medium
23.0,156.0,70.0,141.2,0.74,0.35,106.43,Medium
114.0,195.0,229.0,197.74,0.69,0.67,174.66,Good
179.0,136.0,199.0,280.95,0.36,0.66,156.04,Good
195.0,230.0,137.0,82.58,0.65,0.72,208.93,Medium
232.0,235.0,197.0,64.74,0.49,0.85,229.77,Good
217.0,229.0,135.0,67.66,0.64,0.71,214.7,Medium
105.0,217.0,170.0,154.82,0.6,0.63,178.15,Medium
142.0,118.0,177.0,264.41,0.27,0.58,131.9,Good
65.0,213.0,65.0,120.0,0.64,0.55,151.88,Medium
30.0,78.0,194.0,222.44,0.73,0.44,76.87,Good
77.0,108.0,118.0,194.63,0.21,0.38,99.87,Medium
252.0,193.0,94.0,37.59,0.96,0.68,199.36,Medium
187.0,162.0,1.0,51.94,0.99,0.37,151.12,Medium
235.0,0.0,72.0,341.62,1.0,0.46,78.47,Bad
173.0,41.0,38.0,1.33,0.64,0.41,80.13,Bad
233.0,151.0,141.0,6.52,0.68,0.73,174.38,Bad
182.0,70.0,57.0,6.24,0.52,0.47,102.01,Bad
221.0,,182.0,,,,,
103.0,252.0,193.0,156.24,0.96,0.7,200.72,Medium
119.0,,5.0,,,,,
172.0,223.0,151.0,102.5,0.53,0.73,199.54,Medium
2.0,157.0,248.0,202.2,0.98,0.49,121.03,Good
,154.0,212.0,,,,,
151.0,221.0,39.0,83.08,0.73,0.51,179.32,Medium
224.0,151.0,181.0,335.34,0.54,0.74,176.25,Bad
200.0,192.0,211.0,265.26,0.18,0.79,196.56,Good
84.0,238.0,142.0,142.6,0.82,0.63,181.01,Medium
215.0,179.0,46.0,47.22,0.68,0.51,174.6,Medium
21.0,243.0,89.0,138.38,0.9,0.52,159.07,Medium
69.0,185.0,19.0,101.93,0.81,0.4,131.39,Medium
180.0,31.0,149.0,312.48,0.71,0.41,89.0,Medium
179.0,247.0,238.0,172.06,0.81,0.84,225.64,Good
36.0,155.0,83.0,143.7,0.62,0.37,111.21,Medium
136.0,140.0,209.0,236.71,0.44,0.68,146.67,Good
135.0,90.0,57.0,25.38,0.41,0.38,99.69,Bad
74.0,12.0,142.0,268.62,0.84,0.3,45.36,Medium
83.0,50.0,128.0,265.38,0.44,0.35,68.76,Medium
117.0,,93.0,,,,,
3.0,44.0,237.0,229.49,0.98,0.47,53.74,Good
158.0,37.0,166.0,296.28,0.64,0.4,87.88,Medium
94.0,216.0,196.0,170.16,0.61,0.61,177.24,Medium
64.0,139.0,38.0,104.55,0.57,0.35,105.06,Medium
130.0,75.0,96.0,337.09,0.27,0.4,93.84,Bad
84.0,9.0,53.0,324.8,0.81,0.18,36.44,Medium
107.0,94.0,111.0,285.88,0.08,0.4,99.82,Medium
35.0,195.0,26.0,116.8,0.76,0.43,127.89,Medium
197.0,210.0,33.0,64.41,0.73,0.48,185.94,Medium
230.0,250.0,239.0,147.0,0.67,0.94,242.77,Good
65.0,202.0,121.0,144.53,0.56,0.52,151.8,Medium
157.0,123.0,185.0,272.9,0.31,0.6,140.23,Good
57.0,97.0,91.0,171.0,0.26,0.3,84.36,Medium
129.0,42.0,191.0,275.03,0.64,0.46,85.0,Good
33.0,137.0,178.0,196.97,0.69,0.41,110.58,Good
210.0,227.0,76.0,66.75,0.73,0.59,204.7,Medium
173.0,35.0,149.0,310.43,0.66,0.41,89.26,Medium
202.0,129.0,202.0,300.0,0.41,0.65,159.15,Good
49.0,94.0,41.0,110.94,0.39,0.26,74.5,Medium
253.0,75.0,44.0,8.9,0.98,0.58,124.69,Bad
242.0,3.0,15.0,356.99,0.98,0.48,75.83,Bad
3.0,246.0,241.0,178.77,0.98,0.49,172.77,Medium
198.0,235.0,114.0,78.35,0.75,0.68,210.14,Medium
62.0,18.0,235.0,252.17,0.86,0.5,55.89,Good
11.0,77.0,140.0,209.3,0.85,0.3,64.45,Medium
157.0,191.0,63.0,75.94,0.5,0.5,166.24,Medium
195.0,209.0,92.0,67.18,0.56,0.59,191.48,Medium
52.0,53.0,241.0,239.68,0.87,0.57,74.13,Good
206.0,149.0,,,,,,
94.0,228.0,225.0,178.66,0.71,0.63,187.59,Medium
249.0,207.0,98.0,43.31,0.93,0.68,207.13,Medium
15.0,207.0,135.0,157.5,0.86,0.44,141.38,Medium
20.0,36.0,155.0,232.89,0.77,0.34,44.78,Medium
,24.0,34.0,,,,,
177.0,186.0,193.0,206.25,0.11,0.73,184.11,Good
243.0,135.0,27.0,30.0,0.9,0.53,154.98,Medium
11.0,23.0,127.0,233.79,0.84,0.27,31.27,Medium
241.0,,228.0,,,,,
105.0,85.0,52.0,37.36,0.34,0.31,87.22,Medium
45.0,183.0,183.0,180.0,0.61,0.45,141.74,Good
157.0,67.0,219.0,275.53,0.68,0.56,111.24,Good
207.0,160.0,89.0,36.1,0.55,0.58,165.96,Medium
205.0,132.0,61.0,29.58,0.59,0.52,145.73,Bad
49.0,187.0,11.0,107.05,0.89,0.39,125.67,Medium
160.0,49.0,16.0,13.75,0.82,0.35,78.43,Bad
15.0,231.0,93.0,141.67,0.88,0.48,150.68,Medium
163.0,250.0,38.0,84.62,0.95,0.56,199.82,Medium
,,239.0,,,,,
16.0,145.0,162.0,186.99,0.82,0.35,108.37,Medium
191.0,187.0,58.0,58.2,0.53,0.49,173.49,Medium
239.0,88.0,186.0,321.06,0.83,0.64,144.32,Medium
181.0,112.0,147.0,329.57,0.32,0.57,136.62,Medium
180.0,54.0,247.0,279.17,0.92,0.59,113.68,Good
185.0,118.0,116.0,1.74,0.33,0.59,137.8,Bad
212.0,206.0,35.0,57.97,0.72,0.48,188.3,Medium
182.0,,136.0,,,,,
55.0,195.0,0.0,103.08,1.0,0.38,130.91,Medium
30.0,145.0,141.0,177.91,0.66,0.34,110.16,Medium
113.0,31.0,11.0,11.76,0.82,0.24,53.24,Bad
180.0,,14.0,,,,,
125.0,190.0,148.0,141.23,0.33,0.62,165.78,Medium
26.0,83.0,232.0,223.4,0.82,0.51,82.94,Good
22.0,8.0,191.0,244.59,0.92,0.39,33.05,Medium
144.0,158.0,216.0,228.33,0.48,0.71,160.43,Good
215.0,19.0,195.0,306.12,0.84,0.46,97.67,Medium
86.0,244.0,160.0,148.1,0.88,0.65,187.18,Medium
205.0,149.0,163.0,345.0,0.36,0.69,167.34,Bad
211.0,175.0,47.0,46.83,0.65,0.51,171.17,Medium
253.0,216.0,62.0,48.38,0.98,0.62,209.51,Medium
48.0,134.0,107.0,161.16,0.47,0.36,105.21,Medium
,141.0,,,,,,
74.0,76.0,226.0,239.21,0.72,0.59,92.5,Good
,43.0,83.0,,,,,
104.0,214.0,40.0,97.93,0.69,0.5,161.27,Medium
178.0,,,,,,,
41.0,50.0,217.0,236.93,0.7,0.51,66.35,Good
227.0,200.0,231.0,292.26,0.39,0.85,211.61,Good
195.0,132.0,178.0,316.19,0.34,0.64,156.08,Medium
18.0,104.0,178.0,207.75,0.82,0.38,86.72,Medium
39.0,133.0,226.0,209.84,0.76,0.52,115.5,Good
117.0,116.0,192.0,240.79,0.38,0.6,124.96,Good
64.0,80.0,87.0,198.26,0.15,0.3,76.01,Medium
65.0,147.0,117.0,158.05,0.39,0.42,119.06,Medium
254.0,137.0,,,,,,
186.0,183.0,90.0,58.12,0.41,0.54,173.29,Medium
128.0,67.0,246.0,260.45,0.91,0.61,105.64,Good
13.0,204.0,213.0,182.7,0.88,0.44,147.92,Good
46.0,48.0,,,,,,
150.0,230.0,103.0,97.8,0.72,0.65,191.6,Medium
86.0,81.0,109.0,250.71,0.15,0.37,85.69,Medium
62.0,6.0,133.0,266.46,0.91,0.27,37.22,Medium
121.0,251.0,208.0,160.15,0.94,0.73,207.23,Medium
58.0,,119.0,,,,,
12.0,34.0,250.0,234.45,0.96,0.51,52.05,Good
200.0,8.0,142.0,318.12,0.92,0.41,80.68,Medium
114.0,28.0,92.0,315.35,0.61,0.28,61.01,Medium
147.0,28.0,49.0,349.41,0.68,0.34,65.97,Bad
194.0,194.0,32.0,60.0,0.72,0.44,175.53,Medium
233.0,158.0,198.0,328.0,0.63,0.77,184.99,Good
49.0,103.0,184.0,216.0,0.58,0.46,96.09,Good
35.0,46.0,189.0,235.71,0.69,0.44,59.01,Good
141.0,250.0,210.0,157.98,0.92,0.77,212.85,Good
97.0,99.0,249.0,239.21,0.93,0.68,115.5,Good
174.0,169.0,117.0,54.74,0.26,0.57,164.57,Medium
12.0,54.0,190.0,225.84,0.88,0.4,56.95,Medium
246.0,11.0,226.0,305.11,0.93,0.5,105.77,Medium
11.0,65.0,67.0,182.14,0.72,0.15,49.08,Medium
39.0,38.0,125.0,240.69,0.53,0.32,48.22,Medium
57.0,,125.0,,,,,
199.0,171.0,23.0,50.45,0.79,0.44,162.5,Medium
14.0,210.0,104.0,147.55,0.87,0.44,139.31,Medium
7.0,190.0,117.0,156.07,0.93,0.39,126.96,Medium
235.0,170.0,189.0,342.46,0.62,0.79,191.6,Good
157.0,119.0,176.0,280.0,0.27,0.58,136.86,Good
242.0,40.0,248.0,298.27,0.94,0.56,124.11,Good
191.0,76.0,197.0,297.02,0.51,0.54,124.18,Good
172.0,244.0,113.0,92.98,0.86,0.7,207.54,Medium
82.0,148.0,104.0,140.0,0.29,0.45,123.25,Medium
254.0,34.0,10.0,5.9,0.99,0.52,97.04,Bad
251.0,212.0,239.0,318.46,0.83,0.91,226.74,Good
,107.0,135.0,,,,,
125.0,12.0,105.0,310.62,0.82,0.27,56.39,Medium
44.0,95.0,147.0,210.29,0.54,0.37,85.68,Medium
93.0,60.0,207.0,253.47,0.6,0.52,86.62,Good
171.0,58.0,69.0,354.16,0.49,0.45,93.04,Bad
244.0,79.0,167.0,328.0,0.88,0.63,138.37,Medium
47.0,45.0,,,,,,
106.0,168.0,100.0,114.71,0.28,0.53,141.71,Medium
106.0,77.0,33.0,36.16,0.53,0.27,80.66,Medium
165.0,169.0,150.0,72.63,0.1,0.63,165.64,Medium
1.0,143.0,73.0,150.42,0.99,0.28,92.56,Medium
169.0,208.0,31.0,73.22,0.74,0.47,176.16,Medium
5.0,238.0,137.0,153.99,0.96,0.48,156.82,Medium
190.0,81.0,242.0,280.62,0.86,0.63,131.94,Good
124.0,191.0,195.0,183.38,0.37,0.63,171.42,Good
173.0,69.0,81.0,353.08,0.43,0.47,101.46,Bad
34.0,,36.0,,,,,
